corpus,pericope_id,note,chunk_id,text,fw_the,fw_and,fw_of,fw_to,fw_that,fw_in,fw_he,fw_shall,fw_for,fw_unto,fw_his,fw_i,fw_a,fw_not,fw_be,fw_they,fw_it,fw_is,fw_with,fw_him,fw_them,fw_but,fw_as,fw_have,fw_was,fw_which,fw_all,fw_my,fw_thou,fw_me,fw_their,fw_ye,fw_you,fw_this,fw_will,fw_from,fw_are,fw_were,fw_by,fw_we,fw_her,fw_she,fw_or,fw_when,fw_then,fw_out,fw_up,fw_upon,fw_so,fw_if,fw_at,fw_on,fw_what,fw_there,fw_no,fw_man,fw_now,fw_also,fw_more,fw_before,fw_because,fw_into,fw_after,fw_can,fw_may,fw_might,fw_do,fw_did,fw_done,fw_had,fw_has,fw_been,fw_am,fw_art,fw_hath,fw_thee,fw_thy,fw_your,fw_our,fw_us,fw_who,fw_whom,fw_whose,fw_any,fw_every,fw_none,fw_both,fw_such,fw_same,fw_other,fw_another,fw_therefore,fw_wherefore,fw_yet,fw_neither,fw_nor,fw_either,fw_while,fw_until,fw_against,fw_among,fw_through,fw_over,fw_under,fw_between,avg_sent_len,std_sent_len,avg_word_len,ttr,n_words,divine_speech_formula,second_person_density,vocative_density,future_modal_density,pos_adj,pos_adp,pos_adv,pos_aux,pos_cconj,pos_det,pos_intj,pos_noun,pos_num,pos_part,pos_pron,pos_propn,pos_sconj,pos_verb,imperative_density
1_enoch,ch10_judgment,God's judgment commands to the archangels -- imperative-heavy oracle,23,"And all the children of men shall become righteous , and all nations shall offer adoration and shall praise Me, and all shall worship Me",41.666666666666664,166.66666666666666,41.666666666666664,0.0,0.0,0.0,0.0,166.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.583333333333333,0.625,24,0,0.0,0.0,166.66666666666666,0.041666666666666664,0.041666666666666664,0.0,0.16666666666666666,0.16666666666666666,0.125,0.0,0.16666666666666666,0.0,0.0,0.125,0.0,0.0,0.16666666666666666,0.0
1_enoch,ch10_judgment,God's judgment commands to the archangels -- imperative-heavy oracle,24,"And the earth shall be cleansed from all defilement, and from all sin, and from all punishment, and from all torment, and I will never again send (them) upon it from generation to generation and for ever",27.027027027027028,162.16216216216216,0.0,27.027027027027028,0.0,0.0,0.0,27.027027027027028,27.027027027027028,0.0,0.0,27.027027027027028,0.0,0.0,27.027027027027028,0.0,27.027027027027028,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,108.10810810810811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,135.13513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.027027027027028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,4.351351351351352,0.6486486486486487,37,0,0.0,0.0,54.054054054054056,0.0,0.1891891891891892,0.08108108108108109,0.08108108108108109,0.16216216216216217,0.13513513513513514,0.0,0.1891891891891892,0.0,0.0,0.08108108108108109,0.0,0.02702702702702703,0.05405405405405406,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,0,"The book of the words of righteousness, and of the reprimand of the eternal Watchers in accordance with the command of the Holy Great One in that vision",214.28571428571428,35.714285714285715,178.57142857142858,0.0,35.714285714285715,71.42857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.428571428571429,0.6428571428571429,28,0,0.0,0.0,0.0,0.03571428571428571,0.2857142857142857,0.0,0.0,0.03571428571428571,0.25,0.0,0.25,0.03571428571428571,0.0,0.0,0.10714285714285714,0.0,0.0,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,1,I saw in my sleep what I will now say with a tongue of flesh and with the breath of my mouth: which the Great One has given to men to converse therewith and understand with the heart,78.94736842105263,52.63157894736842,52.63157894736842,52.63157894736842,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,52.63157894736842,26.31578947368421,0.0,0.0,0.0,0.0,0.0,78.94736842105263,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,52.63157894736842,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.31578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.789473684210526,0.7631578947368421,38,0,0.0,0.0,26.31578947368421,0.0,0.18421052631578946,0.02631578947368421,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.21052631578947367,0.02631578947368421,0.02631578947368421,0.15789473684210525,0.02631578947368421,0.0,0.13157894736842105,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,2,"As He has created and given to man the power of understanding the word of wisdom, so hath He created me also and given me the power of reprimanding the Watchers, the children of heaven",142.85714285714286,57.14285714285714,114.28571428571428,28.57142857142857,0.0,0.0,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,57.14285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.228571428571429,0.6285714285714286,35,0,0.0,0.0,0.0,0.0,0.11428571428571428,0.05714285714285714,0.05714285714285714,0.05714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.11428571428571428,0.05714285714285714,0.02857142857142857,0.22857142857142856,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,3,"I wrote out your petition, and in my vision it appeared thus, that your petition will not be granted unto you throughout all the days of eternity, and that judgement has been finally passed upon you: yea (your petition) will not be granted unto you",22.22222222222222,44.44444444444444,22.22222222222222,0.0,44.44444444444444,22.22222222222222,0.0,0.0,0.0,44.44444444444444,0.0,22.22222222222222,0.0,44.44444444444444,44.44444444444444,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,22.22222222222222,0.0,0.0,0.0,0.0,66.66666666666667,0.0,44.44444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,22.22222222222222,0.0,0.0,0.0,0.0,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,4.4,0.7111111111111111,45,0,133.33333333333334,0.0,44.44444444444444,0.0,0.13333333333333333,0.044444444444444446,0.13333333333333333,0.044444444444444446,0.044444444444444446,0.022222222222222223,0.15555555555555556,0.0,0.044444444444444446,0.2,0.0,0.06666666666666667,0.1111111111111111,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,4,"And from henceforth you shall not ascend into heaven unto all eternity, and in bonds of the earth the decree has gone forth to bind you for all the days of the world",121.21212121212122,60.60606060606061,60.60606060606061,30.303030303030305,0.0,30.303030303030305,0.0,30.303030303030305,30.303030303030305,30.303030303030305,0.0,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.60606060606061,0.0,0.0,0.0,0.0,0.0,60.60606060606061,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.303030303030305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,4.0,0.7878787878787878,33,0,60.60606060606061,0.0,30.303030303030305,0.0,0.21212121212121213,0.06060606060606061,0.06060606060606061,0.06060606060606061,0.18181818181818182,0.0,0.18181818181818182,0.0,0.06060606060606061,0.06060606060606061,0.030303030303030304,0.0,0.09090909090909091,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,5,"And (that) previously you shall have seen the destruction of your beloved sons and ye shall have no pleasure in them, but they shall fall before you by the sword",66.66666666666667,66.66666666666667,33.333333333333336,0.0,33.333333333333336,33.333333333333336,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,33.333333333333336,33.333333333333336,0.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,66.66666666666667,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,4.3,0.8,30,0,133.33333333333334,0.0,100.0,0.03333333333333333,0.13333333333333333,0.03333333333333333,0.13333333333333333,0.1,0.1,0.0,0.13333333333333333,0.0,0.0,0.23333333333333334,0.0,0.0,0.1,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,6,"And your petition on their behalf shall not be granted, nor yet on your own: even though you weep and pray and speak all the words contained in the writing which I have written",58.8235294117647,88.23529411764706,0.0,0.0,0.0,29.41176470588235,0.0,29.41176470588235,0.0,0.0,0.0,29.41176470588235,0.0,29.41176470588235,29.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176470588235,0.0,29.41176470588235,29.41176470588235,0.0,0.0,0.0,29.41176470588235,0.0,29.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41176470588235,0.0,29.41176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,4.147058823529412,0.8529411764705882,34,0,88.23529411764706,0.0,29.41176470588235,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.0,0.11764705882352941,0.0,0.029411764705882353,0.17647058823529413,0.0,0.029411764705882353,0.17647058823529413,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,7,"And the vision was shown to me thus: Behold, in the vision clouds invited me and a mist summoned me, and the course of the stars and the lightnings sped and hastened me, and the winds in the vision caused me to fly and lifted me upward, and bore me into heaven",134.6153846153846,153.84615384615387,19.230769230769234,38.46153846153847,0.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,19.230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.230769230769234,0.0,0.0,0.0,0.0,134.6153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.230769230769234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,3.923076923076923,0.5576923076923077,52,0,0.0,0.0,0.0,0.0,0.09615384615384616,0.038461538461538464,0.019230769230769232,0.15384615384615385,0.15384615384615385,0.0,0.17307692307692307,0.0,0.019230769230769232,0.1346153846153846,0.038461538461538464,0.0,0.17307692307692307,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,8,And I went in till I drew nigh to a wall which is built of crystals and surrounded by tongues of fire: and it began to affright me,0.0,107.14285714285714,71.42857142857143,71.42857142857143,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,71.42857142857143,35.714285714285715,0.0,0.0,0.0,35.714285714285715,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,3.642857142857143,0.8214285714285714,28,0,0.0,0.0,0.0,0.0,0.14285714285714285,0.03571428571428571,0.03571428571428571,0.10714285714285714,0.03571428571428571,0.0,0.17857142857142858,0.0,0.03571428571428571,0.17857142857142858,0.0,0.03571428571428571,0.21428571428571427,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,9,"And I went into the tongues of fire and drew nigh to a large house which was built of crystals: and the walls of the house were like a tesselated floor (made) of crystals, and its groundwork was of crystal",75.0,100.0,125.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,4.05,0.675,40,0,0.0,0.0,0.0,0.025,0.2,0.0,0.075,0.1,0.125,0.0,0.275,0.0,0.0,0.075,0.0,0.0,0.125,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,10,"Its ceiling was like the path of the stars and the lightnings, and between them were fiery cherubim, and their heaven was (clear as) water",120.0,120.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,0.0,4.4,0.8,25,0,0.0,0.0,0.0,0.08,0.16,0.0,0.12,0.12,0.12,0.0,0.28,0.0,0.0,0.12,0.0,0.0,0.0,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,11,"A flaming fire surrounded the walls, and its portals blazed with fire",83.33333333333333,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.75,0.9166666666666666,12,0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,0.25,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,12,"And I entered into that house, and it was hot as fire and cold as ice: there were no delights of life therein: fear covered me, and trembling got hold upon me",0.0,125.0,31.25,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,62.5,0.0,31.25,0.0,0.0,0.0,0.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,31.25,31.25,0.0,0.0,0.0,0.0,0.0,0.0,31.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,3.84375,0.84375,32,0,0.0,0.0,0.0,0.0625,0.125,0.03125,0.03125,0.125,0.0625,0.0,0.25,0.0,0.0,0.15625,0.0,0.03125,0.125,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,13,"And as I quaked and trembled, I fell upon my face",0.0,181.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181.8181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.4545454545454546,0.8181818181818182,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.0,0.0,0.2727272727272727,0.0,0.18181818181818182,0.2727272727272727,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,14,"And I beheld a vision, And lo",0.0,285.7142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.85714285714286,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.142857142857143,0.8571428571428571,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,15,"there was a second house, greater than the former, and the entire portal stood open before me, and it was built of flames of fire",80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.08,0.84,25,0,0.0,0.0,0.0,0.2,0.16,0.0,0.04,0.08,0.12,0.0,0.16,0.0,0.0,0.12,0.0,0.0,0.12,0.0
1_enoch,ch14_throne_vision,Enoch's throne-vision -- apocalyptic narrative,16,And in every respect it so excelled in splendour and magnificence and extent that I cannot describe to you its splendour and its extent,0.0,166.66666666666666,0.0,41.666666666666664,41.666666666666664,83.33333333333333,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.666666666666667,0.7083333333333334,24,0,41.666666666666664,0.0,0.0,0.0,0.12,0.04,0.04,0.16,0.04,0.0,0.24,0.0,0.04,0.24,0.0,0.0,0.08,0.0
